"Nazwa";"Marka";"Kategorie (x,y,z...)";"Cena zawiera podatek. (brutto)";"Podsumowanie";"Opis";"Adresy URL zdjęcia (x,y,z...)";"Ilość"
"GeForce GTX 1650 Pegasus 4GB GDDR5";"Gainward";"Karty graficzne NVIDIA";959;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI 2.0 - 1 szt., DVI-D - 1 szt.<br/>Taktowanie pamięci: 8000 MHz";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI 2.0 - 1 szt., DVI-D - 1 szt.<br/>Taktowanie pamięci: 8000 MHz";"http://127.0.0.1/product_images/pr_2022_10_24_6_53_10_163_04.jpg";100
"GeForce RTX 4080 GameRock OC 16GB GDDR6X";"Palit";"Karty graficzne NVIDIA";6699;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"http://127.0.0.1/product_images/pr_2022_10_24_7_51_26_486_00.jpg";100
"GeForce RTX 4080 AERO OC 16GB GDDRX6";"Gigabyte";"Karty graficzne NVIDIA";7399;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2535 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2535 MHz";"http://127.0.0.1/product_images/pr_2022_11_9_9_34_1_557_00.jpg";100
"GeForce RTX 3050 Gaming Twin Edge OC 8GB GDDR6";"Zotac";"Karty graficzne NVIDIA";1599;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_1_24_15_35_0_29_05.jpg";100
"GeForce RTX 3070 Ti AMP Extreme Holo 8GB GDDR6X";"Zotac";"Karty graficzne NVIDIA";3799;"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"http://127.0.0.1/product_images/pr_2021_10_11_8_3_39_849_00.jpg";100
"GeForce RTX 3060 VISION OC LHR 12GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";2299;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1837 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1837 MHz";"http://127.0.0.1/product_images/pr_2021_6_15_13_10_53_731_06.jpg";100
"GeForce RTX 3070 Phoenix 8GB GDDR6";"Gainward";"Karty graficzne NVIDIA";3099;"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 7000 MHz<br/>Taktowanie rdzenia: 1725 MHz";"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 7000 MHz<br/>Taktowanie rdzenia: 1725 MHz";"http://127.0.0.1/product_images/pr_2020_11_16_8_47_6_641_00.jpg";100
"GeForce GTX 1650 OC 4GB GDDR5";"Gigabyte";"Karty graficzne NVIDIA";1049;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 2 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 8002 MHz<br/>Taktowanie rdzenia: 1665 MHz ";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 2 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 8002 MHz<br/>Taktowanie rdzenia: 1665 MHz ";"http://127.0.0.1/product_images/pr_2019_4_24_13_53_43_374_06.jpg";100
"GeForce GT 1030 Silent Low Profile 2GB GDDR5";"Gigabyte";"Karty graficzne NVIDIA";499;"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt.<br/>Taktowanie pamięci: 6008 MHz<br/>Taktowanie rdzenia: 1252 MHz";"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt.<br/>Taktowanie pamięci: 6008 MHz<br/>Taktowanie rdzenia: 1252 MHz";"http://127.0.0.1/product_images/pr_2017_5_23_12_7_51_930.png";100
"GeForce RTX 4080 TUF Gaming OC 16GB GDDR6X";"ASUS";"Karty graficzne NVIDIA";7639;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 2 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 2 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"http://127.0.0.1/product_images/pr_2022_12_1_7_43_32_845_03.png";100
"GeForce RTX 4080 EAGLE 16GB GDDRX6";"Gigabyte";"Karty graficzne NVIDIA";6999;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2505 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2505 MHz";"http://127.0.0.1/product_images/pr_2022_11_9_12_36_11_846_00.jpg";100
"GeForce RTX 4080 EAGLE OC 16GB GDDRX6";"Gigabyte";"Karty graficzne NVIDIA";7499;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2520 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2520 MHz";"http://127.0.0.1/product_images/pr_2022_11_9_12_39_38_548_00.jpg";100
"GeForce RTX 4080 GAMING OC 16GB GDDRX6";"Gigabyte";"Karty graficzne NVIDIA";7399;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2535 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2535 MHz";"http://127.0.0.1/product_images/pr_2022_11_9_12_7_1_845_06.jpg";100
"GeForce RTX 3080 Phantom+ 10GB GDDR6X";"Gainward";"Karty graficzne NVIDIA";4399;"Układ: GeForce RTX 3080<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"Układ: GeForce RTX 3080<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"http://127.0.0.1/product_images/pr_2022_9_22_12_42_3_444_04.jpg";100
"Radeon RX 6700 SPEEDSTER SWFT309 10GB GDDR6";"XFX";"Karty graficzne AMD";2059;"Układ: Radeon™ RX 6700<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz<br/>Taktowanie rdzenia: 2321 MHz";"Układ: Radeon™ RX 6700<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz<br/>Taktowanie rdzenia: 2321 MHz";"http://127.0.0.1/product_images/pr_2022_9_21_14_41_43_220_06.jpg";100
"Radeon RX 6700 GAMING OC 10GB GDDR6";"Sapphire";"Karty graficzne AMD";1999;"Układ: Radeon™ RX 6700<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"Układ: Radeon™ RX 6700<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"http://127.0.0.1/product_images/pr_2022_6_27_10_44_32_707_04.jpg";100
"GeForce GT 730 2GB DDR3";"MSI";"Karty graficzne NVIDIA";369;"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie pamięci: 1600 MHz";"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie pamięci: 1600 MHz";"http://127.0.0.1/product_images/pr_2022_3_24_9_44_19_950_03.jpg";100
"GeForce RTX 3050 GAMING OC 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";1739;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4a - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1822 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4a - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1822 MHz";"http://127.0.0.1/product_images/pr_2022_1_24_14_36_41_992_07.jpg";100
"Radeon RX 6700 XT SWFT 309 Gaming 12GB GDDR6";"XFX";"Karty graficzne AMD";2899;"Układ: Radeon™ RX 6700 XT<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz<br/>Taktowanie rdzenia: 2321 MHz";"Układ: Radeon™ RX 6700 XT<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz<br/>Taktowanie rdzenia: 2321 MHz";"http://127.0.0.1/product_images/pr_2021_10_24_12_50_33_1_04.jpg";100
"GeForce GT 730 2GB DDR3";"Gigabyte";"Karty graficzne NVIDIA";439;"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie pamięci: 1600 MHz<br/>Taktowanie rdzenia: 902 MHz";"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie pamięci: 1600 MHz<br/>Taktowanie rdzenia: 902 MHz";"http://127.0.0.1/product_images/pr_2021_8_17_12_8_2_801_02.jpg";100
"GeForce RTX 3060 TUF GAMING OC V2 LHR 12GB GDDR6";"ASUS";"Karty graficzne NVIDIA";2699;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1882 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1882 MHz";"http://127.0.0.1/product_images/pr_2021_6_19_19_38_44_208_02.jpg";100
"GeForce RTX 3070 Ti GAMING OC 8GB GDDRX6";"Gigabyte";"Karty graficzne NVIDIA";3899;"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1830 MHz";"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1830 MHz";"http://127.0.0.1/product_images/pr_2021_6_9_12_55_54_312_06.jpg";100
"GeForce GTX 1650 OC Low Profile 4GB GDDR5";"Gigabyte";"Karty graficzne NVIDIA";1099;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 8002 MHz<br/>Taktowanie rdzenia: 1695 MHz";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 8002 MHz<br/>Taktowanie rdzenia: 1695 MHz";"http://127.0.0.1/product_images/pr_2021_5_5_14_0_43_332_04.jpg";100
"GeForce RTX 3060 Dual LHR 12GB GDDR6";"Palit";"Karty graficzne NVIDIA";2099;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1320 MHz ";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1320 MHz ";"http://127.0.0.1/product_images/pr_2021_2_23_13_34_25_58_02.jpg";100
"GeForce RTX 3060 Twin Edge OC LHR 12GB GDDR6";"Zotac";"Karty graficzne NVIDIA";2149;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1807 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1807 MHz";"http://127.0.0.1/product_images/pr_2021_2_22_13_39_29_197_04.jpg";100
"Radeon RX 6800 Gaming OC 16GB GDDR6";"Sapphire";"Karty graficzne AMD";3599;"Układ: Radeon™ RX 6800<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 16000 MHz<br/>Taktowanie rdzenia: 2170 MHz";"Układ: Radeon™ RX 6800<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 16000 MHz<br/>Taktowanie rdzenia: 2170 MHz";"http://127.0.0.1/product_images/pr_2021_2_12_15_37_55_242_00.jpg";100
"GeForce GT 730 ZONE Edition Low Profile 2GB DDR3";"Zotac";"Karty graficzne NVIDIA";379;"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., VGA<br/>Taktowanie pamięci: 1600 MHz<br/>Taktowanie rdzenia: 902 MHz";"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., VGA<br/>Taktowanie pamięci: 1600 MHz<br/>Taktowanie rdzenia: 902 MHz";"http://127.0.0.1/product_images/pr_2020_12_14_14_5_9_298_00.jpg";100
"Quadro P1000 DVI 4GB GDDR5";"PNY";"Karty graficzne NVIDIA";1899;"Układ: Quadro P1000<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: mini DisplayPort - 4 szt.";"Układ: Quadro P1000<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: mini DisplayPort - 4 szt.";"http://127.0.0.1/product_images/pr_2020_10_8_12_28_55_527_03.jpg";100
"GeForce GT 710 2GB DDR3";"Gainward";"Karty graficzne NVIDIA";279;"Układ: GeForce GT 710<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie pamięci: 1800 MHz<br/>Taktowanie rdzenia: 954 MHz";"Układ: GeForce GT 710<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie pamięci: 1800 MHz<br/>Taktowanie rdzenia: 954 MHz";"http://127.0.0.1/product_images/pr_2019_6_3_9_10_1_890_03.jpg";100
" GeForce GT 730 Zone Edition 4GB DDR3";"Zotac";"Karty graficzne NVIDIA";519;"Układ: GeForce GT 730<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., VGA<br/>Taktowanie pamięci: 1600 MHz<br/>Taktowanie rdzenia: 902 MHz";"Układ: GeForce GT 730<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., VGA<br/>Taktowanie pamięci: 1600 MHz<br/>Taktowanie rdzenia: 902 MHz";"http://127.0.0.1/product_images/pr_2018_4_26_12_56_12_519_00.jpg";100
"GeForce GTX 1050 Ti Cerberus OC 4GB GDDR5";"ASUS";"Karty graficzne NVIDIA";929;"Układ: GeForce GTX 1050 Ti<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 7008 MHz<br/>Taktowanie rdzenia: 1341 MHz , 1366 MHz ";"Układ: GeForce GTX 1050 Ti<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 7008 MHz<br/>Taktowanie rdzenia: 1341 MHz , 1366 MHz ";"http://127.0.0.1/product_images/pr_2018_3_13_9_48_52_154_05.png";100
"GeForce GT 730 Silent 2GB DDR5";"ASUS";"Karty graficzne NVIDIA";439;"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., VGA<br/>Taktowanie pamięci: 5010 MHz<br/>Taktowanie rdzenia: 902 MHz";"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., VGA<br/>Taktowanie pamięci: 5010 MHz<br/>Taktowanie rdzenia: 902 MHz";"http://127.0.0.1/product_images/pr_2017_7_7_13_36_36_12.png";100
"GeForce RTX 4080 X3 16GB GDDR6X";"Inno3D";"Karty graficzne NVIDIA";6599;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"http://127.0.0.1/product_images/pr_2022_11_15_7_32_49_390_00.jpg";100
"GeForce RTX 4080 GameRock 16GB GDDR6X";"Palit";"Karty graficzne NVIDIA";7199;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"http://127.0.0.1/product_images/pr_2022_10_24_7_9_1_886_00.jpg";100
"Radeon RX 6800 Fighter 16GB GDDR6";"PowerColor";"Karty graficzne AMD";3499;"Układ: Radeon™ RX 6800<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie rdzenia: 1815 MHz";"Układ: Radeon™ RX 6800<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie rdzenia: 1815 MHz";"http://127.0.0.1/product_images/pr_2022_10_3_10_43_27_696_04.jpg";100
"GeForce RTX 3060 Ti VERTO DUAL FAN 8GB GDDR6";"PNY";"Karty graficzne NVIDIA";2349;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1410 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1410 MHz";"http://127.0.0.1/product_images/pr_2022_9_14_16_55_43_400_06.jpg";100
"GeForce RTX 3060 WINDFORCE OC 12GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";2349;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4a - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1792 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4a - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1792 MHz";"http://127.0.0.1/product_images/pr_2022_9_14_17_12_0_270_07.jpg";100
"GeForce GT 730 2GB GDDR5";"ASUS";"Karty graficzne NVIDIA";429;"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI 1.4b - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie pamięci: 5010 MHz";"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI 1.4b - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie pamięci: 5010 MHz";"http://127.0.0.1/product_images/pr_2022_8_25_12_4_30_551_03.jpg";100
"GeForce RTX 3050 DUAL 8GB GDDR6";"ASUS";"Karty graficzne NVIDIA";1649;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_8_12_15_0_23_391_07.jpg";100
